Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
India,Wheat,2001,27081,1083,43720.04,25.82
India,Wheat,2001,27081,1083,43720.04,25.34
India,Wheat,2001,27081,1083,43720.04,26.91
India,Wheat,2001,27081,1083,43720.04,24.76
India,Wheat,2001,27081,1083,43720.04,26.9
India,Wheat,2001,27081,1083,43720.04,26.9
India,Wheat,2001,27081,1083,43720.04,25.92
India,Cassava,2002,272746,1083,42482.56,26.66
India,Cassava,2002,272746,1083,42482.56,27.72
India,Cassava,2002,272746,1083,42482.56,26.79
India,Cassava,2002,272746,1083,42482.56,24.91
India,Cassava,2002,272746,1083,42482.56,25.76
India,Cassava,2002,272746,1083,42482.56,26.55
India,Cassava,2002,272746,1083,42482.56,26.63
India,Cassava,2002,272746,1083,42482.56,26.7
India,Cassava,2002,272746,1083,42482.56,27.67
India,Cassava,2002,272746,1083,42482.56,26.15
India,Cassava,2002,272746,1083,42482.56,27.03
India,Cassava,2002,272746,1083,42482.56,26.12
India,Cassava,2002,272746,1083,42482.56,24.91
India,Cassava,2002,272746,1083,42482.56,26.75
India,Cassava,2002,272746,1083,42482.56,26.63
India,Cassava,2002,272746,1083,42482.56,26.06
India,Cassava,2002,272746,1083,42482.56,25.58
India,Cassava,2002,272746,1083,42482.56,27.15
India,Cassava,2002,272746,1083,42482.56,25.07
India,Cassava,2002,272746,1083,42482.56,27.35
India,Cassava,2002,272746,1083,42482.56,27.35
India,Cassava,2002,272746,1083,42482.56,26.49
India,Maize,2002,16807,1083,42482.56,26.66
India,Maize,2002,16807,1083,42482.56,27.72
India,Maize,2002,16807,1083,42482.56,26.79
India,Maize,2002,16807,1083,42482.56,24.91
India,Maize,2002,16807,1083,42482.56,25.76
India,Maize,2002,16807,1083,42482.56,26.55
India,Maize,2002,16807,1083,42482.56,26.63
India,Maize,2002,16807,1083,42482.56,26.7
India,Maize,2002,16807,1083,42482.56,27.67
India,Maize,2002,16807,1083,42482.56,26.15
India,Maize,2002,16807,1083,42482.56,27.03
India,Maize,2002,16807,1083,42482.56,26.12
India,Maize,2002,16807,1083,42482.56,24.91
India,Maize,2002,16807,1083,42482.56,26.75
India,Maize,2002,16807,1083,42482.56,26.63
India,Maize,2002,16807,1083,42482.56,26.06
India,Maize,2002,16807,1083,42482.56,25.58
India,Maize,2002,16807,1083,42482.56,27.15
India,Maize,2002,16807,1083,42482.56,25.07
India,Maize,2002,16807,1083,42482.56,27.35
India,Maize,2002,16807,1083,42482.56,27.35
India,Maize,2002,16807,1083,42482.56,26.49
India,Potatoes,2002,194173,1083,42482.56,26.66
India,Potatoes,2002,194173,1083,42482.56,27.72
India,Potatoes,2002,194173,1083,42482.56,26.79
India,Potatoes,2002,194173,1083,42482.56,24.91
India,Potatoes,2002,194173,1083,42482.56,25.76
India,Potatoes,2002,194173,1083,42482.56,26.55
India,Potatoes,2002,194173,1083,42482.56,26.63
India,Potatoes,2002,194173,1083,42482.56,26.7
India,Potatoes,2002,194173,1083,42482.56,27.67
India,Potatoes,2002,194173,1083,42482.56,26.15
India,Potatoes,2002,194173,1083,42482.56,27.03
India,Potatoes,2002,194173,1083,42482.56,26.12
India,Potatoes,2002,194173,1083,42482.56,24.91
India,Potatoes,2002,194173,1083,42482.56,26.75
India,Potatoes,2002,194173,1083,42482.56,26.63
India,Potatoes,2002,194173,1083,42482.56,26.06
India,Potatoes,2002,194173,1083,42482.56,25.58
India,Potatoes,2002,194173,1083,42482.56,27.15
India,Potatoes,2002,194173,1083,42482.56,25.07
India,Potatoes,2002,194173,1083,42482.56,27.35
India,Potatoes,2002,194173,1083,42482.56,27.35
India,Potatoes,2002,194173,1083,42482.56,26.49
India,"Rice, paddy",2002,26163,1083,42482.56,26.66
India,"Rice, paddy",2002,26163,1083,42482.56,27.72
India,"Rice, paddy",2002,26163,1083,42482.56,26.79
India,"Rice, paddy",2002,26163,1083,42482.56,24.91
India,"Rice, paddy",2002,26163,1083,42482.56,25.76
India,"Rice, paddy",2002,26163,1083,42482.56,26.55
India,"Rice, paddy",2002,26163,1083,42482.56,26.63
India,"Rice, paddy",2002,26163,1083,42482.56,26.7
India,"Rice, paddy",2002,26163,1083,42482.56,27.67
India,"Rice, paddy",2002,26163,1083,42482.56,26.15
India,"Rice, paddy",2002,26163,1083,42482.56,27.03
India,"Rice, paddy",2002,26163,1083,42482.56,26.12
India,"Rice, paddy",2002,26163,1083,42482.56,24.91
India,"Rice, paddy",2002,26163,1083,42482.56,26.75
India,"Rice, paddy",2002,26163,1083,42482.56,26.63
India,"Rice, paddy",2002,26163,1083,42482.56,26.06
India,"Rice, paddy",2002,26163,1083,42482.56,25.58
India,"Rice, paddy",2002,26163,1083,42482.56,27.15
India,"Rice, paddy",2002,26163,1083,42482.56,25.07
India,"Rice, paddy",2002,26163,1083,42482.56,27.35
India,"Rice, paddy",2002,26163,1083,42482.56,27.35
India,"Rice, paddy",2002,26163,1083,42482.56,26.49
India,Sorghum,2002,7602,1083,42482.56,26.66
India,Sorghum,2002,7602,1083,42482.56,27.72
India,Sorghum,2002,7602,1083,42482.56,26.79
India,Sorghum,2002,7602,1083,42482.56,24.91
India,Sorghum,2002,7602,1083,42482.56,25.76
India,Sorghum,2002,7602,1083,42482.56,26.55
India,Sorghum,2002,7602,1083,42482.56,26.63
India,Sorghum,2002,7602,1083,42482.56,26.7
India,Sorghum,2002,7602,1083,42482.56,27.67
India,Sorghum,2002,7602,1083,42482.56,26.15
India,Sorghum,2002,7602,1083,42482.56,27.03
India,Sorghum,2002,7602,1083,42482.56,26.12
India,Sorghum,2002,7602,1083,42482.56,24.91
India,Sorghum,2002,7602,1083,42482.56,26.75
India,Sorghum,2002,7602,1083,42482.56,26.63
India,Sorghum,2002,7602,1083,42482.56,26.06
India,Sorghum,2002,7602,1083,42482.56,25.58
India,Sorghum,2002,7602,1083,42482.56,27.15
India,Sorghum,2002,7602,1083,42482.56,25.07
India,Sorghum,2002,7602,1083,42482.56,27.35
India,Sorghum,2002,7602,1083,42482.56,27.35
India,Sorghum,2002,7602,1083,42482.56,26.49
India,Soybeans,2002,7624,1083,42482.56,26.66
India,Soybeans,2002,7624,1083,42482.56,27.72
India,Soybeans,2002,7624,1083,42482.56,26.79
India,Soybeans,2002,7624,1083,42482.56,24.91
India,Soybeans,2002,7624,1083,42482.56,25.76
India,Soybeans,2002,7624,1083,42482.56,26.55
India,Soybeans,2002,7624,1083,42482.56,26.63
India,Soybeans,2002,7624,1083,42482.56,26.7
India,Soybeans,2002,7624,1083,42482.56,27.67
India,Soybeans,2002,7624,1083,42482.56,26.15
India,Soybeans,2002,7624,1083,42482.56,27.03
India,Soybeans,2002,7624,1083,42482.56,26.12
India,Soybeans,2002,7624,1083,42482.56,24.91
India,Soybeans,2002,7624,1083,42482.56,26.75
India,Soybeans,2002,7624,1083,42482.56,26.63
India,Soybeans,2002,7624,1083,42482.56,26.06
India,Soybeans,2002,7624,1083,42482.56,25.58
India,Soybeans,2002,7624,1083,42482.56,27.15
India,Soybeans,2002,7624,1083,42482.56,25.07
India,Soybeans,2002,7624,1083,42482.56,27.35
India,Soybeans,2002,7624,1083,42482.56,27.35
India,Soybeans,2002,7624,1083,42482.56,26.49
India,Sweet potatoes,2002,85694,1083,42482.56,26.66
India,Sweet potatoes,2002,85694,1083,42482.56,27.72
India,Sweet potatoes,2002,85694,1083,42482.56,26.79
India,Sweet potatoes,2002,85694,1083,42482.56,24.91
India,Sweet potatoes,2002,85694,1083,42482.56,25.76
India,Sweet potatoes,2002,85694,1083,42482.56,26.55
India,Sweet potatoes,2002,85694,1083,42482.56,26.63
India,Sweet potatoes,2002,85694,1083,42482.56,26.7
India,Sweet potatoes,2002,85694,1083,42482.56,27.67
India,Sweet potatoes,2002,85694,1083,42482.56,26.15
India,Sweet potatoes,2002,85694,1083,42482.56,27.03
India,Sweet potatoes,2002,85694,1083,42482.56,26.12
India,Sweet potatoes,2002,85694,1083,42482.56,24.91
India,Sweet potatoes,2002,85694,1083,42482.56,26.75
India,Sweet potatoes,2002,85694,1083,42482.56,26.63
India,Sweet potatoes,2002,85694,1083,42482.56,26.06
India,Sweet potatoes,2002,85694,1083,42482.56,25.58
India,Sweet potatoes,2002,85694,1083,42482.56,27.15
India,Sweet potatoes,2002,85694,1083,42482.56,25.07
India,Sweet potatoes,2002,85694,1083,42482.56,27.35
India,Sweet potatoes,2002,85694,1083,42482.56,27.35
India,Sweet potatoes,2002,85694,1083,42482.56,26.49
India,Wheat,2002,27621,1083,42482.56,26.66
India,Wheat,2002,27621,1083,42482.56,27.72
India,Wheat,2002,27621,1083,42482.56,26.79
India,Wheat,2002,27621,1083,42482.56,24.91
India,Wheat,2002,27621,1083,42482.56,25.76
India,Wheat,2002,27621,1083,42482.56,26.55
India,Wheat,2002,27621,1083,42482.56,26.63
India,Wheat,2002,27621,1083,42482.56,26.7
India,Wheat,2002,27621,1083,42482.56,27.67
India,Wheat,2002,27621,1083,42482.56,26.15
India,Wheat,2002,27621,1083,42482.56,27.03
India,Wheat,2002,27621,1083,42482.56,26.12
India,Wheat,2002,27621,1083,42482.56,24.91
India,Wheat,2002,27621,1083,42482.56,26.75
India,Wheat,2002,27621,1083,42482.56,26.63
India,Wheat,2002,27621,1083,42482.56,26.06
India,Wheat,2002,27621,1083,42482.56,25.58
India,Wheat,2002,27621,1083,42482.56,27.15
India,Wheat,2002,27621,1083,42482.56,25.07
India,Wheat,2002,27621,1083,42482.56,27.35
India,Wheat,2002,27621,1083,42482.56,27.35
India,Wheat,2002,27621,1083,42482.56,26.49
India,Cassava,2004,270436,1083,35113.0,26.11
India,Cassava,2004,270436,1083,35113.0,27.63
India,Cassava,2004,270436,1083,35113.0,26.25
India,Cassava,2004,270436,1083,35113.0,24.85
India,Cassava,2004,270436,1083,35113.0,25.25
India,Cassava,2004,270436,1083,35113.0,26.22
India,Cassava,2004,270436,1083,35113.0,26.24
India,Cassava,2004,270436,1083,35113.0,26.63
India,Cassava,2004,270436,1083,35113.0,27.23
India,Cassava,2004,270436,1083,35113.0,25.98
India,Cassava,2004,270436,1083,35113.0,26.64
India,Cassava,2004,270436,1083,35113.0,25.59
India,Cassava,2004,270436,1083,35113.0,24.85
India,Cassava,2004,270436,1083,35113.0,26.41
India,Cassava,2004,270436,1083,35113.0,26.24
India,Cassava,2004,270436,1083,35113.0,25.69
India,Cassava,2004,270436,1083,35113.0,25.32
India,Cassava,2004,270436,1083,35113.0,27.16
India,Cassava,2004,270436,1083,35113.0,24.69
India,Cassava,2004,270436,1083,35113.0,27.29
India,Cassava,2004,270436,1083,35113.0,27.29
India,Cassava,2004,270436,1083,35113.0,25.95
India,Maize,2004,19073,1083,35113.0,26.11
India,Maize,2004,19073,1083,35113.0,27.63
India,Maize,2004,19073,1083,35113.0,26.25
India,Maize,2004,19073,1083,35113.0,24.85
India,Maize,2004,19073,1083,35113.0,25.25
India,Maize,2004,19073,1083,35113.0,26.22
India,Maize,2004,19073,1083,35113.0,26.24
India,Maize,2004,19073,1083,35113.0,26.63
India,Maize,2004,19073,1083,35113.0,27.23
India,Maize,2004,19073,1083,35113.0,25.98
India,Maize,2004,19073,1083,35113.0,26.64
India,Maize,2004,19073,1083,35113.0,25.59
India,Maize,2004,19073,1083,35113.0,24.85
India,Maize,2004,19073,1083,35113.0,26.41
India,Maize,2004,19073,1083,35113.0,26.24
India,Maize,2004,19073,1083,35113.0,25.69
India,Maize,2004,19073,1083,35113.0,25.32
India,Maize,2004,19073,1083,35113.0,27.16
India,Maize,2004,19073,1083,35113.0,24.69
India,Maize,2004,19073,1083,35113.0,27.29
India,Maize,2004,19073,1083,35113.0,27.29
India,Maize,2004,19073,1083,35113.0,25.95
India,Potatoes,2004,188091,1083,35113.0,26.11
India,Potatoes,2004,188091,1083,35113.0,27.63
India,Potatoes,2004,188091,1083,35113.0,26.25
India,Potatoes,2004,188091,1083,35113.0,24.85
India,Potatoes,2004,188091,1083,35113.0,25.25
India,Potatoes,2004,188091,1083,35113.0,26.22
India,Potatoes,2004,188091,1083,35113.0,26.24
India,Potatoes,2004,188091,1083,35113.0,26.63
India,Potatoes,2004,188091,1083,35113.0,27.23
India,Potatoes,2004,188091,1083,35113.0,25.98
India,Potatoes,2004,188091,1083,35113.0,26.64
India,Potatoes,2004,188091,1083,35113.0,25.59
India,Potatoes,2004,188091,1083,35113.0,24.85
India,Potatoes,2004,188091,1083,35113.0,26.41
India,Potatoes,2004,188091,1083,35113.0,26.24
India,Potatoes,2004,188091,1083,35113.0,25.69
India,Potatoes,2004,188091,1083,35113.0,25.32
India,Potatoes,2004,188091,1083,35113.0,27.16
India,Potatoes,2004,188091,1083,35113.0,24.69
India,Potatoes,2004,188091,1083,35113.0,27.29
India,Potatoes,2004,188091,1083,35113.0,27.29
India,Potatoes,2004,188091,1083,35113.0,25.95
India,"Rice, paddy",2004,29756,1083,35113.0,26.11
India,"Rice, paddy",2004,29756,1083,35113.0,27.63
India,"Rice, paddy",2004,29756,1083,35113.0,26.25
India,"Rice, paddy",2004,29756,1083,35113.0,24.85
India,"Rice, paddy",2004,29756,1083,35113.0,25.25
India,"Rice, paddy",2004,29756,1083,35113.0,26.22
India,"Rice, paddy",2004,29756,1083,35113.0,26.24
India,"Rice, paddy",2004,29756,1083,35113.0,26.63
India,"Rice, paddy",2004,29756,1083,35113.0,27.23
India,"Rice, paddy",2004,29756,1083,35113.0,25.98
India,"Rice, paddy",2004,29756,1083,35113.0,26.64
India,"Rice, paddy",2004,29756,1083,35113.0,25.59
India,"Rice, paddy",2004,29756,1083,35113.0,24.85
India,"Rice, paddy",2004,29756,1083,35113.0,26.41
India,"Rice, paddy",2004,29756,1083,35113.0,26.24
India,"Rice, paddy",2004,29756,1083,35113.0,25.69
India,"Rice, paddy",2004,29756,1083,35113.0,25.32
India,"Rice, paddy",2004,29756,1083,35113.0,27.16
India,"Rice, paddy",2004,29756,1083,35113.0,24.69
India,"Rice, paddy",2004,29756,1083,35113.0,27.29
India,"Rice, paddy",2004,29756,1083,35113.0,27.29
India,"Rice, paddy",2004,29756,1083,35113.0,25.95
India,Sorghum,2004,7161,1083,35113.0,26.11
India,Sorghum,2004,7161,1083,35113.0,27.63
India,Sorghum,2004,7161,1083,35113.0,26.25
India,Sorghum,2004,7161,1083,35113.0,24.85
India,Sorghum,2004,7161,1083,35113.0,25.25
India,Sorghum,2004,7161,1083,35113.0,26.22
India,Sorghum,2004,7161,1083,35113.0,26.24
India,Sorghum,2004,7161,1083,35113.0,26.63
India,Sorghum,2004,7161,1083,35113.0,27.23
India,Sorghum,2004,7161,1083,35113.0,25.98
India,Sorghum,2004,7161,1083,35113.0,26.64
India,Sorghum,2004,7161,1083,35113.0,25.59
India,Sorghum,2004,7161,1083,35113.0,24.85
India,Sorghum,2004,7161,1083,35113.0,26.41
India,Sorghum,2004,7161,1083,35113.0,26.24
India,Sorghum,2004,7161,1083,35113.0,25.69
India,Sorghum,2004,7161,1083,35113.0,25.32
India,Sorghum,2004,7161,1083,35113.0,27.16
India,Sorghum,2004,7161,1083,35113.0,24.69
India,Sorghum,2004,7161,1083,35113.0,27.29
India,Sorghum,2004,7161,1083,35113.0,27.29
India,Sorghum,2004,7161,1083,35113.0,25.95
India,Soybeans,2004,9082,1083,35113.0,26.11
India,Soybeans,2004,9082,1083,35113.0,27.63
India,Soybeans,2004,9082,1083,35113.0,26.25
India,Soybeans,2004,9082,1083,35113.0,24.85
India,Soybeans,2004,9082,1083,35113.0,25.25
India,Soybeans,2004,9082,1083,35113.0,26.22
India,Soybeans,2004,9082,1083,35113.0,26.24
India,Soybeans,2004,9082,1083,35113.0,26.63
India,Soybeans,2004,9082,1083,35113.0,27.23
India,Soybeans,2004,9082,1083,35113.0,25.98
India,Soybeans,2004,9082,1083,35113.0,26.64
India,Soybeans,2004,9082,1083,35113.0,25.59
India,Soybeans,2004,9082,1083,35113.0,24.85
India,Soybeans,2004,9082,1083,35113.0,26.41
India,Soybeans,2004,9082,1083,35113.0,26.24
India,Soybeans,2004,9082,1083,35113.0,25.69
India,Soybeans,2004,9082,1083,35113.0,25.32
India,Soybeans,2004,9082,1083,35113.0,27.16
India,Soybeans,2004,9082,1083,35113.0,24.69
India,Soybeans,2004,9082,1083,35113.0,27.29
India,Soybeans,2004,9082,1083,35113.0,27.29
India,Soybeans,2004,9082,1083,35113.0,25.95
India,Sweet potatoes,2004,88588,1083,35113.0,26.11
India,Sweet potatoes,2004,88588,1083,35113.0,27.63
India,Sweet potatoes,2004,88588,1083,35113.0,26.25
India,Sweet potatoes,2004,88588,1083,35113.0,24.85
India,Sweet potatoes,2004,88588,1083,35113.0,25.25
India,Sweet potatoes,2004,88588,1083,35113.0,26.22
India,Sweet potatoes,2004,88588,1083,35113.0,26.24
India,Sweet potatoes,2004,88588,1083,35113.0,26.63
India,Sweet potatoes,2004,88588,1083,35113.0,27.23
India,Sweet potatoes,2004,88588,1083,35113.0,25.98
India,Sweet potatoes,2004,88588,1083,35113.0,26.64
India,Sweet potatoes,2004,88588,1083,35113.0,25.59
India,Sweet potatoes,2004,88588,1083,35113.0,24.85
India,Sweet potatoes,2004,88588,1083,35113.0,26.41
India,Sweet potatoes,2004,88588,1083,35113.0,26.24
India,Sweet potatoes,2004,88588,1083,35113.0,25.69
India,Sweet potatoes,2004,88588,1083,35113.0,25.32
India,Sweet potatoes,2004,88588,1083,35113.0,27.16
India,Sweet potatoes,2004,88588,1083,35113.0,24.69
India,Sweet potatoes,2004,88588,1083,35113.0,27.29
India,Sweet potatoes,2004,88588,1083,35113.0,27.29
India,Sweet potatoes,2004,88588,1083,35113.0,25.95
India,Wheat,2004,27132,1083,35113.0,26.11
India,Wheat,2004,27132,1083,35113.0,27.63
India,Wheat,2004,27132,1083,35113.0,26.25
India,Wheat,2004,27132,1083,35113.0,24.85
India,Wheat,2004,27132,1083,35113.0,25.25
India,Wheat,2004,27132,1083,35113.0,26.22
India,Wheat,2004,27132,1083,35113.0,26.24
India,Wheat,2004,27132,1083,35113.0,26.63
India,Wheat,2004,27132,1083,35113.0,27.23
India,Wheat,2004,27132,1083,35113.0,25.98
India,Wheat,2004,27132,1083,35113.0,26.64
India,Wheat,2004,27132,1083,35113.0,25.59
India,Wheat,2004,27132,1083,35113.0,24.85
India,Wheat,2004,27132,1083,35113.0,26.41
India,Wheat,2004,27132,1083,35113.0,26.24
India,Wheat,2004,27132,1083,35113.0,25.69
India,Wheat,2004,27132,1083,35113.0,25.32
India,Wheat,2004,27132,1083,35113.0,27.16
India,Wheat,2004,27132,1083,35113.0,24.69
India,Wheat,2004,27132,1083,35113.0,27.29
India,Wheat,2004,27132,1083,35113.0,27.29
India,Wheat,2004,27132,1083,35113.0,25.95
India,Cassava,2005,304978,1083,35342.0,25.85
India,Cassava,2005,304978,1083,35342.0,26.83
India,Cassava,2005,304978,1083,35342.0,26.28
India,Cassava,2005,304978,1083,35342.0,24.12
India,Cassava,2005,304978,1083,35342.0,25.48
India,Cassava,2005,304978,1083,35342.0,25.82
India,Cassava,2005,304978,1083,35342.0,25.72
India,Cassava,2005,304978,1083,35342.0,26.73
India,Cassava,2005,304978,1083,35342.0,27.49
India,Cassava,2005,304978,1083,35342.0,25.4
India,Cassava,2005,304978,1083,35342.0,25.77
India,Cassava,2005,304978,1083,35342.0,25.62
India,Cassava,2005,304978,1083,35342.0,24.12
India,Cassava,2005,304978,1083,35342.0,26.23
India,Cassava,2005,304978,1083,35342.0,25.72
India,Cassava,2005,304978,1083,35342.0,26.11
India,Cassava,2005,304978,1083,35342.0,25.09
India,Cassava,2005,304978,1083,35342.0,26.51
India,Cassava,2005,304978,1083,35342.0,25.07
India,Cassava,2005,304978,1083,35342.0,26.72
India,Cassava,2005,304978,1083,35342.0,26.72
India,Cassava,2005,304978,1083,35342.0,26.3
India,Maize,2005,19385,1083,35342.0,25.85
India,Maize,2005,19385,1083,35342.0,26.83
India,Maize,2005,19385,1083,35342.0,26.28
India,Maize,2005,19385,1083,35342.0,24.12
India,Maize,2005,19385,1083,35342.0,25.48
India,Maize,2005,19385,1083,35342.0,25.82
India,Maize,2005,19385,1083,35342.0,25.72
India,Maize,2005,19385,1083,35342.0,26.73
India,Maize,2005,19385,1083,35342.0,27.49
India,Maize,2005,19385,1083,35342.0,25.4
India,Maize,2005,19385,1083,35342.0,25.77
India,Maize,2005,19385,1083,35342.0,25.62
India,Maize,2005,19385,1083,35342.0,24.12
India,Maize,2005,19385,1083,35342.0,26.23
India,Maize,2005,19385,1083,35342.0,25.72
India,Maize,2005,19385,1083,35342.0,26.11
India,Maize,2005,19385,1083,35342.0,25.09
India,Maize,2005,19385,1083,35342.0,26.51
India,Maize,2005,19385,1083,35342.0,25.07
India,Maize,2005,19385,1083,35342.0,26.72
India,Maize,2005,19385,1083,35342.0,26.72
India,Maize,2005,19385,1083,35342.0,26.3
India,Potatoes,2005,188908,1083,35342.0,25.85
India,Potatoes,2005,188908,1083,35342.0,26.83
India,Potatoes,2005,188908,1083,35342.0,26.28
India,Potatoes,2005,188908,1083,35342.0,24.12
India,Potatoes,2005,188908,1083,35342.0,25.48
India,Potatoes,2005,188908,1083,35342.0,25.82
India,Potatoes,2005,188908,1083,35342.0,25.72
India,Potatoes,2005,188908,1083,35342.0,26.73
India,Potatoes,2005,188908,1083,35342.0,27.49
India,Potatoes,2005,188908,1083,35342.0,25.4
India,Potatoes,2005,188908,1083,35342.0,25.77
India,Potatoes,2005,188908,1083,35342.0,25.62
India,Potatoes,2005,188908,1083,35342.0,24.12
India,Potatoes,2005,188908,1083,35342.0,26.23
India,Potatoes,2005,188908,1083,35342.0,25.72
India,Potatoes,2005,188908,1083,35342.0,26.11
India,Potatoes,2005,188908,1083,35342.0,25.09
India,Potatoes,2005,188908,1083,35342.0,26.51
India,Potatoes,2005,188908,1083,35342.0,25.07
India,Potatoes,2005,188908,1083,35342.0,26.72
India,Potatoes,2005,188908,1083,35342.0,26.72
India,Potatoes,2005,188908,1083,35342.0,26.3
India,"Rice, paddy",2005,31537,1083,35342.0,25.85
India,"Rice, paddy",2005,31537,1083,35342.0,26.83
India,"Rice, paddy",2005,31537,1083,35342.0,26.28
India,"Rice, paddy",2005,31537,1083,35342.0,24.12
India,"Rice, paddy",2005,31537,1083,35342.0,25.48
India,"Rice, paddy",2005,31537,1083,35342.0,25.82
India,"Rice, paddy",2005,31537,1083,35342.0,25.72
India,"Rice, paddy",2005,31537,1083,35342.0,26.73
India,"Rice, paddy",2005,31537,1083,35342.0,27.49
India,"Rice, paddy",2005,31537,1083,35342.0,25.4
India,"Rice, paddy",2005,31537,1083,35342.0,25.77
India,"Rice, paddy",2005,31537,1083,35342.0,25.62
India,"Rice, paddy",2005,31537,1083,35342.0,24.12
India,"Rice, paddy",2005,31537,1083,35342.0,26.23
India,"Rice, paddy",2005,31537,1083,35342.0,25.72
India,"Rice, paddy",2005,31537,1083,35342.0,26.11
India,"Rice, paddy",2005,31537,1083,35342.0,25.09
India,"Rice, paddy",2005,31537,1083,35342.0,26.51
India,"Rice, paddy",2005,31537,1083,35342.0,25.07
India,"Rice, paddy",2005,31537,1083,35342.0,26.72
India,"Rice, paddy",2005,31537,1083,35342.0,26.72
India,"Rice, paddy",2005,31537,1083,35342.0,26.3
India,Sorghum,2005,7968,1083,35342.0,25.85
India,Sorghum,2005,7968,1083,35342.0,26.83
India,Sorghum,2005,7968,1083,35342.0,26.28
India,Sorghum,2005,7968,1083,35342.0,24.12
India,Sorghum,2005,7968,1083,35342.0,25.48
India,Sorghum,2005,7968,1083,35342.0,25.82
India,Sorghum,2005,7968,1083,35342.0,25.72
India,Sorghum,2005,7968,1083,35342.0,26.73
India,Sorghum,2005,7968,1083,35342.0,27.49
India,Sorghum,2005,7968,1083,35342.0,25.4
India,Sorghum,2005,7968,1083,35342.0,25.77
India,Sorghum,2005,7968,1083,35342.0,25.62
India,Sorghum,2005,7968,1083,35342.0,24.12
India,Sorghum,2005,7968,1083,35342.0,26.23
India,Sorghum,2005,7968,1083,35342.0,25.72
India,Sorghum,2005,7968,1083,35342.0,26.11
India,Sorghum,2005,7968,1083,35342.0,25.09
India,Sorghum,2005,7968,1083,35342.0,26.51
India,Sorghum,2005,7968,1083,35342.0,25.07
India,Sorghum,2005,7968,1083,35342.0,26.72
India,Sorghum,2005,7968,1083,35342.0,26.72
India,Sorghum,2005,7968,1083,35342.0,26.3
India,Soybeans,2005,10734,1083,35342.0,25.85
India,Soybeans,2005,10734,1083,35342.0,26.83
India,Soybeans,2005,10734,1083,35342.0,26.28
India,Soybeans,2005,10734,1083,35342.0,24.12
India,Soybeans,2005,10734,1083,35342.0,25.48
India,Soybeans,2005,10734,1083,35342.0,25.82
India,Soybeans,2005,10734,1083,35342.0,25.72
India,Soybeans,2005,10734,1083,35342.0,26.73
India,Soybeans,2005,10734,1083,35342.0,27.49
India,Soybeans,2005,10734,1083,35342.0,25.4
India,Soybeans,2005,10734,1083,35342.0,25.77
India,Soybeans,2005,10734,1083,35342.0,25.62
India,Soybeans,2005,10734,1083,35342.0,24.12
India,Soybeans,2005,10734,1083,35342.0,26.23
India,Soybeans,2005,10734,1083,35342.0,25.72
India,Soybeans,2005,10734,1083,35342.0,26.11
India,Soybeans,2005,10734,1083,35342.0,25.09
India,Soybeans,2005,10734,1083,35342.0,26.51
India,Soybeans,2005,10734,1083,35342.0,25.07
India,Soybeans,2005,10734,1083,35342.0,26.72
India,Soybeans,2005,10734,1083,35342.0,26.72
India,Soybeans,2005,10734,1083,35342.0,26.3
India,Sweet potatoes,2005,88477,1083,35342.0,25.85
India,Sweet potatoes,2005,88477,1083,35342.0,26.83
India,Sweet potatoes,2005,88477,1083,35342.0,26.28
India,Sweet potatoes,2005,88477,1083,35342.0,24.12
India,Sweet potatoes,2005,88477,1083,35342.0,25.48
India,Sweet potatoes,2005,88477,1083,35342.0,25.82
India,Sweet potatoes,2005,88477,1083,35342.0,25.72
India,Sweet potatoes,2005,88477,1083,35342.0,26.73
India,Sweet potatoes,2005,88477,1083,35342.0,27.49
India,Sweet potatoes,2005,88477,1083,35342.0,25.4
India,Sweet potatoes,2005,88477,1083,35342.0,25.77
India,Sweet potatoes,2005,88477,1083,35342.0,25.62
India,Sweet potatoes,2005,88477,1083,35342.0,24.12
India,Sweet potatoes,2005,88477,1083,35342.0,26.23
India,Sweet potatoes,2005,88477,1083,35342.0,25.72
India,Sweet potatoes,2005,88477,1083,35342.0,26.11
India,Sweet potatoes,2005,88477,1083,35342.0,25.09
India,Sweet potatoes,2005,88477,1083,35342.0,26.51
India,Sweet potatoes,2005,88477,1083,35342.0,25.07
India,Sweet potatoes,2005,88477,1083,35342.0,26.72
India,Sweet potatoes,2005,88477,1083,35342.0,26.72
India,Sweet potatoes,2005,88477,1083,35342.0,26.3
India,Wheat,2005,26016,1083,35342.0,25.85
India,Wheat,2005,26016,1083,35342.0,26.83
India,Wheat,2005,26016,1083,35342.0,26.28
India,Wheat,2005,26016,1083,35342.0,24.12
India,Wheat,2005,26016,1083,35342.0,25.48
India,Wheat,2005,26016,1083,35342.0,25.82
India,Wheat,2005,26016,1083,35342.0,25.72
India,Wheat,2005,26016,1083,35342.0,26.73
India,Wheat,2005,26016,1083,35342.0,27.49
India,Wheat,2005,26016,1083,35342.0,25.4
India,Wheat,2005,26016,1083,35342.0,25.77
India,Wheat,2005,26016,1083,35342.0,25.62
India,Wheat,2005,26016,1083,35342.0,24.12
India,Wheat,2005,26016,1083,35342.0,26.23
India,Wheat,2005,26016,1083,35342.0,25.72
India,Wheat,2005,26016,1083,35342.0,26.11
India,Wheat,2005,26016,1083,35342.0,25.09
India,Wheat,2005,26016,1083,35342.0,26.51
